Item #,Model #,Item Name,Description,Product Details,Price (New/Used),Highlights/Features,Average,Pictures,Specifications,Manual / Guides 
306333451,SBC00015P2024X,"20 in. x 24 in. ""Butterfly and Roses Tea Party"" Planked Wood Wall Art Print","Artwork is printed directly onto a wooden surface. The UV-resistant archival inks stay bright and vibrant. Homage to nature is expressed visually through the natural wood grain that compliments the artwork and results in a unique, stunning display.","MFG Brand Name : Creative Gallery,Bullet03 : Hand distressed corners,Bullet01 : Vibrant colors,Bullet05 : Natural and beautiful,Bullet07 : Ships ready to hang,Bullet06 : Artwork printed directly to wood,Bullet04 : Rustic look,Bullet02 : 100% wood slats",69.95 / 69.95,,0.0,"https://images.homedepot-static.com/productImages/5c6b77c0-0aa1-44db-b301-13fee8475a78/svn/n-a-creative-gallery-wall-sculptures-sbc00015p2024x-64_1000.jpg,https://images.homedepot-static.com/productImages/51982ac8-93dc-4dd3-b77e-ed6ec0d6769c/svn/n-a-creative-gallery-wall-sculptures-sbc00015p2024x-c3_1000.jpg,https://images.homedepot-static.com/productImages/271986c1-8ba5-45ce-9d0e-cabc4fb9ce56/svn/n-a-creative-gallery-wall-sculptures-sbc00015p2024x-31_1000.jpg","Returnable : 90-Day,Color/Finish : .N/A,Shape : Rectangle,Style : Classic,Modern,Orientation : Vertical,Features : No additional features,Color Family : Multi-Colored,Number of pieces included : 1,Color Family : Multi-Colored,Theme : Flowers,Product Weight (lb.) : 7,Hanging method : Hooks,Artist's name : .N/A,Wall Decor Type : Wood Work,Includes : Hanging Hardware,Artwork name : ""Butterfly and Roses Tea Party"",Wall Art Width : Small (Under 20 in.),Product Depth (in.) : 1,Product Width (in.) : 7,Product Height (in.) : 20",
302719139,BOUPHO-12-C-36,"24 in. H x 36 in. W ""Boat Party"" by Marmont Hill Printed Canvas Wall Art","This fine art canvas painting print created by the Marmont Hill Art Collective captures a scenery of a relaxing sunny day at the sandy beach with a few docked boats in aerial view. This print is professionally hand-stretched and gallery wrapped around a hidden, non-warping frame. The art print will arrive with 2 D-rings mounted on the back, making it ready to hang right out of the package.","MFG Brand Name : Unbranded,Bullet05 : Painting is shipped with mounting hardware already attached for ease of installation,Bullet04 : Customer can either use the attached D-rings as is for installation or they can add a wire to the D-rings,Bullet06 : Easy to keep clean by wiping with a damp cloth,Bullet02 : Hidden frame makes the print easy to coordinate with wood in any room,Bullet01 : Marmont Hill print comes with a certificate of authenticity so you can be sure you are getting the real thing,Bullet03 : Offered in multiple sizes to accommodate various locations around the home",158.38 / 158.38,"Product Highlight 1 : Made in non-toxic materials,Product Highlight 2 : Print is fade-resistant making it worth your every penny,Product Highlight 3 : Can be used for commercial purposes",0.0,"https://images.homedepot-static.com/productImages/e84df876-7228-4777-a0a9-0acc6ed73477/svn/multi-colored-canvas-art-boupho-12-c-36-64_1000.jpg,https://images.homedepot-static.com/productImages/312cbab1-f6cf-4c9c-af16-0ecdc458cd2c/svn/multi-colored-canvas-art-boupho-12-c-36-e1_1000.jpg,https://images.homedepot-static.com/productImages/b0206912-c800-4780-b620-657645c4be1b/svn/multi-colored-canvas-art-boupho-12-c-36-66_1000.jpg,https://images.homedepot-static.com/productImages/95c24374-c379-494f-86ec-3460ca39818e/svn/multi-colored-canvas-art-boupho-12-c-36-c3_1000.jpg,https://images.homedepot-static.com/productImages/1a614784-4c24-4c27-abe9-0423801fd534/svn/multi-colored-canvas-art-boupho-12-c-36-1f_1000.jpg,https://images.homedepot-static.com/productImages/ff4796c6-7645-4a92-9b70-b0b654548c6f/svn/multi-colored-canvas-art-boupho-12-c-36-44_1000.jpg,https://images.homedepot-static.com/productImages/733c7dc1-a627-4f08-98f5-bd5caf68ddc0/svn/multi-colored-canvas-art-boupho-12-c-36-fa_1000.jpg","Deco Style : Contemporary,Style : Coastal,Modern,Returnable : 90-Day,Frame Type : Unframed,Wall Decor Type : Canvas,Indoor/Outdoor : Indoor,Limited edition : No,Theme : Beach & Nautical,Features : No Additional Features,Artwork name : Boat Party,Artist's name : Marmont Hill Art Collective,Orientation : Horizontal,Number of pieces included : 1,Decor Type : Wall Decor,Color Family : Multi-Colored,Print Type : Painting,Print Category : Photograph,Style : Modern,Art Classification : Ships and Shore,Hanging method : Hooks,Color/Finish : Multi-Colored,Includes : Hanging Hardware,Product Weight (lb.) : 7 lb,Product Depth (in.) : 1.5 in,Product Width (in.) : 36 in,Wall Art Width : Medium (20-40 in.),Product Height (in.) : 24 in",
308689423,47634,"LSU Party Bowls Set, 4-Piece, Purple","Get the party started with the College Kitchen Collection LSU 4-Piece Party Bowl Set.Featuring the Louisiana State University Tigers logo, these 8-ounce snack and serve bowls are constructed from durable melamine for long-lasting, tailgate-tough performance. Dish out servings of double bean chili or fill the bowls with guacamole, chips, dips, veggies and more. These versatile bowls are shaped for easy passing and are also great for prep . Plus, the set of four party bowls is top-rack dishwasher safe for easy cleanup and pairs great with other items in the College Kitchen Collection. For all of your dips, soups, chips, snacks, salads and more, reach for the College Kitchen Collection LSU 4-Piece Party Bowl Set. Go Tigers!","Bullet02 : Pass complete: bowls are shaped for easy passing with limited tip-overs,Bullet06 : Quality Assurance Guarantee,MFG Brand Name : College Kitchen Collection,Bullet05 : Easy clean up: party bowls are top-rack dishwasher safe,Bullet01 : Tailgate tough: Long-lasting, durable melamine construction,Bullet04 : Show some spirit: LSU Tigers team logo featured prominently with color-coordinated rim,Bullet03 : Crowd pleaser: prep everyones favorite dips, load up on the munchies, or serve soups and chilis in four 8-ounce bowls",19.99 / 19.99,,5.0,"https://images.homedepot-static.com/productImages/7786cb8c-6e09-4b1e-a42b-7e864eeecdcf/svn/purple-with-lsu-logo-college-kitchen-collection-serving-bowls-47634-64_1000.jpg,https://images.homedepot-static.com/productImages/8ef0d8fa-1f7d-45c9-921a-ea02528d1acb/svn/purple-with-lsu-logo-college-kitchen-collection-serving-bowls-47634-1d_1000.jpg,https://images.homedepot-static.com/productImages/7810b156-cec3-4098-ae6b-eb7ac1541ff3/svn/purple-with-lsu-logo-college-kitchen-collection-serving-bowls-47634-c3_1000.jpg,https://images.homedepot-static.com/productImages/ef53dc3a-f67e-4b42-b734-1d8defc6d969/svn/purple-with-lsu-logo-college-kitchen-collection-serving-bowls-47634-4f_1000.jpg,https://images.homedepot-static.com/productImages/b7a6ee14-c967-4435-8902-221278b03447/svn/purple-with-lsu-logo-college-kitchen-collection-serving-bowls-47634-1f_1000.jpg","Kitchen Product Type : Serving Bowls,Features : Dishwasher Safe,Non-slip,Returnable : 90-Day,Style : Specialty,Color Family : Purple,Number of Pieces : 4,Material : Melamine,Capacity (oz.) : 8,Color/Finish : Purple with LSU logo,Recommended Use : Mixing,Multi-Purpose,Serving,Side Dishes,Cleaning Instructions : Top Rack Dishwasher Safe,Product Height (in.) : 2.05,Product Depth (in.) : 4.02,Product Width (in.) : 4.02,Manufacturer Warranty : Quality Assurance Guarantee",Warranty : https://images.homedepot-static.com/catalog/pdfImages/ab/abae0050-bd33-44b5-a190-58cdbfac125d.pdf
301888357,TPPP,Tea Party Cotton Standard Throw Pillow (Set of 3),"Tea Party is a beautiful combination of soft vintage florals. The Tea Party Pillow Pack has 3 stacked pillows, tied together with bias ties. Can be used together or separately. The pillows measure 15 in. x 15 in., 12 in. x 12 in., and 10 in. x 10 in. with button. Pillows are a fun addition to the nursery decor but should never be used in the crib. Spot clean only.","Bullet01 : Tea party pillow pack consists of 3 square pillows,Bullet05 : Cotton poly blend filler,Bullet07 : Set of 3 pillows for decorative purposes,Bullet02 : Other tea party accessories sold separately,Bullet06 : Spot clean only,Bullet03 : 3-pillows can be used tied together or separately, measuring largest to smallest 15 in. x 15 in., 12 in. x 12 in., 10 in. x 10 in.,MFG Brand Name : Cotton Tale Designs,Bullet04 : Blue and pink floral pillows with paisley pillows create a decorative accent to your baby's nursery",22.22 / 22.22,"Product Highlight 3 : Pillow Pack is in Soft Colors of Blues, Pinks, Yellows, and White,Product Highlight 1 : Tea Party is a beautiful combination of soft vintage florals,Product Highlight 2 : Three stacked pillows can be used together or separately",0.0,"https://images.homedepot-static.com/productImages/0e825da6-fb02-4453-bc01-67c5bc25bb2f/svn/cotton-tale-designs-throw-pillows-tppp-64_1000.jpg,https://images.homedepot-static.com/productImages/03548ba8-5548-45be-b9ec-97bb797ecfdc/svn/cotton-tale-designs-throw-pillows-tppp-4f_1000.jpg,https://images.homedepot-static.com/productImages/21b23a90-6d87-4965-ba81-0613c1498651/svn/cotton-tale-designs-throw-pillows-tppp-1f_1000.jpg,https://images.homedepot-static.com/productImages/01ece284-59b7-48a8-80e1-74919785e9b8/svn/cotton-tale-designs-throw-pillows-tppp-44_1000.jpg,https://images.homedepot-static.com/productImages/32b3e182-6e6c-42cd-a157-2b8b3ebfebe1/svn/cotton-tale-designs-throw-pillows-tppp-76_1000.jpg","Size : Standard,Pillow Shape : Square,Color Family : Multi-Colored,Decor Type : Bedroom Linen,Cover Material : Cotton,Returnable : 90-Day,Material : Cotton (70%), Polyester (30%),Number of Pieces : 3,Pillow Type : Standard,Features : No Additional Features,Style : Classic,Cottage,Farmhouse,Transitional,Decorative Accents : Button Tufted,Ruffled,Fill Material : Cotton,Origin : Imported,Pattern Type : Floral,Care Instructions : Machine Wash,Color : Pink, Blue, Yellow, Cream, Green,Bedding Type : Throw Pillow,Product Width (in.) : 15 in,Product Length (in.) : 15 in,Certifications and Listings : No Certifications or Listings",
311341623,NP.Beachball.Medium,12 in. Dia Inflatable Beach Balls - Summer Beach Pool Party Supplies Fun Floating Toys (12-Pack),"EMBRACE WITH LEISURE - Saying goodbye to boredom and embracing your summer with Novelty Place inflatable beach balls. Hoard a dozen beach balls instead of 1. Share joys along with friends in versatile occasions as you wish. Inflated diameter is about 12 in. and fairly round, perfect size for adults and teenagers. PREMIUM QUALITY GUARANTEED - Fabricated with high-quality BPA-free PVC material and thoroughly tested before packaging. The beach ball is able to infill by mouth or by air pump in a short time with no air leaking problems. Easily deflated by unplugging valve, facilitate maintenance without moldy concerns. CUTIEST MACARON COLORS - Don't miss the cornerstone of the contemporary color spectrum trend, most followed in Instagram and Likes on Facebooks. No more tedious Pantone color, 3 white panels alternate with 3 mild macaron pink, blue, yellow colors which exactly depict in pictures. Be the unique 1 from details. IMAGINATION PRODUCES VERSATILITY - It is more than a simple pool beach toy. There are 12-pieces in individual packages can serve as gifts separately. Full set of a dozen could enlight your pool party according to your design. For more novel functions depend on yourself. WARRANTY - All items sold by Novelty Place come with a 3-MONTH FREE replacement warranty.","Bullet01 : White panels alternate with macaron colors,Bullet03 : Summer beach pool party supplies,MFG Brand Name : Novelty Place,Bullet02 : Leak-proof PVC,Bullet04 : Fun floating toys for teenagers, adults",23.99 / 23.99,,0.0,"https://images.homedepot-static.com/productImages/444b8cd7-8259-41a6-ac93-8f6b7664bc33/svn/mucticolor-novelty-place-pool-toys-np-beachball-medium-64_1000.jpg,https://images.homedepot-static.com/productImages/54f37505-6f47-429c-87a4-a9769c07543b/svn/mucticolor-novelty-place-pool-toys-np-beachball-medium-c3_1000.jpg,https://images.homedepot-static.com/productImages/59b5b434-62b9-453a-b2ff-61e749e42655/svn/mucticolor-novelty-place-pool-toys-np-beachball-medium-4f_1000.jpg,https://images.homedepot-static.com/productImages/485fc2d5-b947-4660-aef2-7b0c518f5b43/svn/mucticolor-novelty-place-pool-toys-np-beachball-medium-1f_1000.jpg,https://images.homedepot-static.com/productImages/df0729bd-58e2-4907-b346-0d585db26519/svn/mucticolor-novelty-place-pool-toys-np-beachball-medium-44_1000.jpg,https://images.homedepot-static.com/productImages/8de4e978-189a-46b7-9ac5-fca2f4c6aef5/svn/mucticolor-novelty-place-pool-toys-np-beachball-medium-fa_1000.jpg,https://images.homedepot-static.com/productImages/38228aec-68e1-4931-9270-9e4dcbb1d80f/svn/mucticolor-novelty-place-pool-toys-np-beachball-medium-76_1000.jpg","Material : PVC,Returnable : 90-Day,Outdoor Living Product Type : Beach Balls,Pool Toy Type : Pool Slides & Activities,Pack Size : 1,Color/Finish : Mucticolor,Features : Inflatable,Product Height (in.) : 12 in,Product Width (in.) : 12 in,Product Depth (in.) : 12 in,Manufacturer Warranty : Novelty Place is proud to have you as our customer. If your purchase is unsatisfactory in any way, you are covered with our FAST free replacement guarantee! Feel free to contact us!","Instructions / Assembly : https://images.homedepot-static.com/catalog/pdfImages/98/98a6da0a-3cb3-4b1d-8369-f0a2b02f9392.pdf,Installation Guide : https://images.homedepot-static.com/catalog/pdfImages/dc/dcf86fbe-6f2c-4546-b84e-64d9e821981c.pdf,Use and Care Manual : https://images.homedepot-static.com/catalog/pdfImages/5f/5f54e52e-96e0-43c8-8e6d-5919edc75a3d.pdf"
309996753,U2024810830203,Coral Pink 100% Cotton Party Pineapple Hand Towel (2-Pack),"Fun and cheerful, the Pineapple on Coral 2-piece hand towel set will add whimsy to any washroom. Embroidered and adorned with a woven multicolored end hem, these towels will add a pop of color wherever they are used. Add a casual vibe and vibrant color to enliven the decor with these happy towels.","MFG Brand Name : Unbranded,Bullet22 : <a href=""https://www.homedepot.com/b/Home-Decor-Bedding-Bath-Bath-Towels/N-5yc1vZcfva"" target=""_blank"">See our full collection of Bath Towels to choose the best option for your home</a>,Bullet02 : Embroidered soft velour,Bullet06 : Machine wash for easy care,Bullet21 : <a href=""https://www.homedepot.com/c/ab/how-to-choose-the-best-bath-towels/9ba683603be9fa5395fab9048a963f0"" target=""_blank"" style=""color:#F96302;"">Read our Bath Towels Guide for tips on selecting the best options for you</a>,Bullet03 : Soft, luxurious cotton is absorbent and soft on bare hands,Bullet04 : Made of 100% cotton,Bullet05 : 16 in. x 25 in.,Bullet07 : Imported,Bullet01 : Includes 2-hand towels",15.43 / 15.43,,0.0,"https://images.homedepot-static.com/productImages/663927e4-ee66-49c1-a83c-7fa1212a6d3d/svn/coral-pink-bath-towels-u2024810830203-64_1000.jpg,https://images.homedepot-static.com/productImages/36d5609e-2bb1-4f34-8fad-9a29c4924441/svn/coral-pink-bath-towels-u2024810830203-c3_1000.jpg,https://images.homedepot-static.com/productImages/84be0b90-6b07-4bf2-9a63-5e1e88bad3f5/svn/coral-pink-bath-towels-u2024810830203-4f_1000.jpg","Grams Per Square Meter : 450,Material : Cotton,Life Stage : Adult,Baby,Big Kid,Small Kid,Toddler,Color Family : Pink,Returnable : 90-Day,Pattern Type : Solid,Lifestage : Adult,Linen Type : Bath Towel,Number of Pieces : 2,Features : Embroidered,Decor Type : Bathroom Linen,Towel Type : Hand Towel,Color/Finish : Coral Pink,Color : Coral Pink,Width (in) x Length (in) : 16 x 25,Product Width (in.) : 16,Product Length (in.) : 25,Certifications and Listings : No Certifications or Listings",
305332359,PWR-1,Bluetooth Power Party 120-Watt Powered Speaker,Get the party started with the Billboard Bluetooth Power Party Powered Speaker. It's the perfect size to deliver just the right amount of power for your venue. The built-in LCD display lets you choose mode and function for easy use. It also includes a wireless microphone to get the party started out of the box.,"Bullet23 : <a href=https://www.homedepot.com/c/electronics_recycling_programs style=color:#F96302; target=_blank>Click here for more information on Electronic Recycling Programs</a>,Bullet04 : Built-in recording function,Bullet02 : 15 in. woofer and 1 in. tweeter,MFG Brand Name : Billboard,Bullet01 : 120-Watt speaker,Bullet03 : Bluetooth connectivity up to 33 ft.",149.99 / 149.99,"Product Highlight 3 : Create an awesome party atmosphere,Product Highlight 1 : Big sound, compact size,Product Highlight 2 : Great sound mix for any environment",0.0,"https://images.homedepot-static.com/productImages/b444e2d8-119b-42da-bded-19ad66ade753/svn/black-billboard-speakers-pwr-1-64_1000.jpg,https://images.homedepot-static.com/productImages/0e4ef894-1cad-48e3-afcb-a0e66f3a0001/svn/black-billboard-speakers-pwr-1-e1_1000.jpg,https://images.homedepot-static.com/productImages/a47ed818-98ea-49da-b052-90d519dfbb72/svn/black-billboard-speakers-pwr-1-40_1000.jpg,https://images.homedepot-static.com/productImages/827d18e7-cbf1-4a42-9174-5f0ea80ed83d/svn/black-billboard-speakers-pwr-1-a0_1000.jpg,https://images.homedepot-static.com/productImages/76bf4211-1dca-48bc-9eb7-2b139c9c491b/svn/black-billboard-speakers-pwr-1-66_1000.jpg,https://images.homedepot-static.com/productImages/c8ed7b70-34af-4447-a9da-c15cea625bbb/svn/black-billboard-speakers-pwr-1-c3_1000.jpg,https://images.homedepot-static.com/productImages/13eba23f-435d-4a67-b547-46733e2b7a34/svn/black-billboard-speakers-pwr-1-4f_1000.jpg,https://images.homedepot-static.com/productImages/875430fe-ec32-4d54-a7fa-c82228bf7b91/svn/black-billboard-speakers-pwr-1-1f_1000.jpg","High Frequency Response (kHz) : 20,Wireless Speakers : Yes,Returnable : 90-Day,Starting Wattage : 120,Color/Finish : Black,Features : Wireless speakers,Number of Speakers : 1,Indoor/Outdoor : Indoor,Low Frequency Response (Hz) : 40,Amplification Type : Powered,Color Family : Black,Electronics Included Components : Wireless Remote,Speaker Connection Type : Wireless,Wired or Wireless : Combo,Speaker Type : Freestanding,Midrange Size (In.) : 0,Tweeter Size (In.) : 1,Woofer Size (In.) : 15,Product Height (in.) : 24.8 in,Product Depth (in.) : 12.8 in,Product Width (in.) : 15.6 in,Manufacturer Warranty : 1 Year",SDS : https://images.homedepot-static.com/catalog/pdfImages/87/876f2d0f-ea92-40e6-b0d9-cf1ad81e1bf1.pdf
302776142,37102.86,"11.5 in. x 5 in. Clear Cello Party Bags (25-Count, 9-Pack)","Send your guests home with these vibrant cello party-bags. These clear cello party-bags stand over 11 in. H, making them perfect to fill with candy, favors and stickers. Each pack comes with 25-bags. Contains 9-packs.","MFG Brand Name : Amscan,Bullet01 : Perfect for party favors,Bullet04 : 11.5 in. H x 5 in. W x 3.25 in. D,Bullet03 : Perfect for any occasion from a simple party to a grand wedding,Bullet02 : Made of transparent plastic",24.61 / 24.61,,0.0,"https://images.homedepot-static.com/productImages/b07a2f45-d08e-41ec-adff-b7e9fb33765e/svn/amscan-party-supplies-37102-86-64_1000.jpg,https://images.homedepot-static.com/productImages/0dbbc9f6-b0d6-4ec6-bdb6-5636b9a07bd0/svn/amscan-party-supplies-37102-86-e1_1000.jpg","Material : Other,Returnable : 90-Day,Style : Modern,Transitional,Holiday Decor Product Type : Tabletop Decoration,Features : No Additional Features,Decoration Theme : Other,Color Family : Clear,Included Items : No additional items included,Product Depth (in.) : 13.8,Product Width (in.) : 5.3,Product Height (in.) : .1",
308689426,47676,"Texas A&M Party Bowls Set, 3-Piece, Maroon","Mix it up with the College Kitchen Collection Texas A&M 3-Piece Party Bowl Set, ideal for mixing, matching and serving.Featuring the Texas A&M Aggies logo, these nesting mixing bowls are constructed from durable melamine for long-lasting, tailgate-tough performance. Mix up a party-sized helping of taco salad, whip up some delicious ranch-style dip, or fill the bowls with party mix, chips, snacks, veggies and more. These versatile bowls are shaped for easy passing with limited tip-overs and are also great for prep. Plus, the set of three party bowls is top-rack dishwasher safe for easy cleanup and pairs great with other items in the College Kitchen Collection. For all of your salads, snacks, dips, chili-macs and more, reach for the College Kitchen Collection Texas A&M 3-Piece Party Bowl Set. Gig 'Em Aggies!","Bullet02 : Pass complete: bowls are shaped for easy passing with limited tip-overs,Bullet06 : Quality Assurance Guarantee,Bullet05 : Easy cleanup: party bowls are top-rack dishwasher safe,MFG Brand Name : College Kitchen Collection,Bullet03 : Crowd pleaser: prep everyones favorite dips, load up on the munchies, or serve soups and chilis in three nesting mixing bowls,Bullet01 : Tailgate tough: Long-lasting, durable melamine construction,Bullet04 : Show some spirit: Texas A&M Aggies team logo featured prominently with color-coordinated rim",39.99 / 39.99,,4.6875,"https://images.homedepot-static.com/productImages/0e74692e-ccb0-4764-a1a9-46a434ea0e77/svn/maroon-with-texas-a-m-logo-college-kitchen-collection-serving-bowls-47676-64_1000.jpg,https://images.homedepot-static.com/productImages/a128275a-3fdb-4c0c-8d45-3c0b919dcb0e/svn/maroon-with-texas-a-m-logo-college-kitchen-collection-serving-bowls-47676-40_1000.jpg,https://images.homedepot-static.com/productImages/ef08d14c-226d-4932-b3dd-0bf891b02ad8/svn/maroon-with-texas-a-m-logo-college-kitchen-collection-serving-bowls-47676-c3_1000.jpg,https://images.homedepot-static.com/productImages/3e4da31a-72bb-4e8a-a42d-ae770e266295/svn/maroon-with-texas-a-m-logo-college-kitchen-collection-serving-bowls-47676-4f_1000.jpg,https://images.homedepot-static.com/productImages/347fa06a-640a-4e5b-be0e-7bdcc4d8c842/svn/maroon-with-texas-a-m-logo-college-kitchen-collection-serving-bowls-47676-44_1000.jpg","Kitchen Product Type : Serving Bowls,Features : Dishwasher Safe,Non-slip,Color Family : Red,Returnable : 90-Day,Style : Specialty,Material : Melamine,Number of Pieces : 3,Recommended Use : Mixing,Multi-Purpose,Serving,Side Dishes,Cleaning Instructions : Top Rack Dishwasher Safe,Capacity (oz.) : 96,Color/Finish : Maroon with Texas A&M Logo,Product Height (in.) : 5.25,Product Depth (in.) : 11.0,Product Width (in.) : 11.0,Manufacturer Warranty : Quality Assurance Guarantee",Warranty : https://images.homedepot-static.com/catalog/pdfImages/ab/abae0050-bd33-44b5-a190-58cdbfac125d.pdf
205297037,UL20416,8 oz. #M220-3 Carving Party Matte Interior/Exterior Paint and Primer in One Sample,"Before delving into a big painting project, preview the color with the BEHR ULTRA 8 oz. Sample. Formulated with both paint and primer, this sample allows you to conveniently apply paint to interior or exterior surfaces and accurately envision coverage.  See the beautiful paint color on an actual surface under different lighting conditions.","Bullet14 : BEHR ULTRA is backed with a Lifetime Limited Warranty,Bullet02 : Matte sheen provides a non-reflective appearance to help hide surface imperfections and make walls appear smoother,Bullet11 : Liquid samples are not returnable but are an invaluable resource to help you select the right paint color,Bullet05 : Paint and primer in one featuring NANOGUARD technology,Bullet13 : BEHR ULTRA is a GREENGUARD Certified products are certified to GREENGUARD standards for low chemical emissions into indoor air during product usage. For more information, visit ul.com/gg,Bullet12 : Actual paint colors may vary from on-screen and printer representations,Bullet03 : 1 jar covers up to 16 sq. ft. depending on application and surface porosity,Bullet04 : Apply using a nylon/polyester brush or mini-roller,Bullet06 : Low VOC paint promotes safer air quality,MFG Brand Name : BEHR ULTRA,Bullet10 : Easy soap and water cleanup,Bullet01 : 8 oz. ready-to-go tester helps you preview the color on most interior and exterior surfaces and helps you visualize whole-room coverage,Bullet07 : Great for small projects and accents",3.98 / 3.98,"Product Highlight 3 : Provides up to 16 sq. ft. of coverage,Product Highlight 2 : Matte sheen for use on almost any interior/exterior surface,Product Highlight 1 : Ready-to-go tester allows a preview of your paint color",0.0,"https://images.homedepot-static.com/productImages/fcc56f44-f11b-47fe-900e-bceae6856692/svn/carving-party-behr-ultra-paint-colors-ul20416-64_1000.jpg,https://images.homedepot-static.com/productImages/333cda5c-81d8-40e1-8571-a2422fb5bd42/svn/carving-party-behr-ultra-paint-colors-ul20416-c3_1000.jpg,https://images.homedepot-static.com/productImages/20ed0011-0887-4208-a81b-649ecf99fe03/svn/carving-party-behr-ultra-paint-colors-ul20416-4f_1000.jpg,https://images.homedepot-static.com/productImages/08c6a216-2784-4c72-ba29-27b88a683a23/svn/carving-party-behr-ultra-paint-colors-ul20416-1f_1000.jpg,https://images.homedepot-static.com/productImages/04c3cf7c-841d-4871-a081-16abbbc0e2dd/svn/carving-party-behr-ultra-paint-colors-ul20416-44_1000.jpg","Time before recoating (hours) : 2,Paint/Stain Clean Up : Soap & Water,Approximate Coverage (sq. ft.) : 16,Tint Base : Base 3,Returnable : Non-Returnable,Minimum Temperature for Use (F) : 50,Color Family : Orange / Peach,Hexadecimal Value : F0C3A0,Paint Type : Interior Paint,Sheen : Flat/Matte,RGB Value : 240:195:160,Dry to touch (min.) : 60,HSL Value : 26.2:72.7:78.4,Color Number : M220-3,Transparency : Solid,Paint & Primer in One : Yes,Color/Finish : Carving Party,Container Size : 8 OZ-Sample,Manufacturer Warranty : Lifetime Limited Warranty,Certifications and Listings : Greenguard Gold","TDS : https://images.homedepot-static.com/catalog/pdfImages/db/db38ab29-aed9-4752-a7d9-718a1f71f879.pdf,SDS : https://images.homedepot-static.com/catalog/pdfImages/b2/b26a028c-349f-44a8-9c30-82da2059834a.pdf,Warranty : https://images.homedepot-static.com/catalog/pdfImages/a6/a687e9eb-04a8-40d3-8d6c-17f393e9a297.pdf,Buying Guide : https://images.homedepot-static.com/catalog/pdfImages/68/685066ba-eaab-4b6a-a2d8-d89599a46424.pdf,Use and Care Manual : https://images.homedepot-static.com/catalog/pdfImages/9a/9a53751c-0c3d-42e6-81e1-9c4d5cb15d65.pdf"
305568873,DWPK2865,Multi Garden Party Wall Art Kit,"Construct a whimsical garden with tree and flower decals. Done in a retro-Scandinavian style, the decals are a fun wall accent. Garden Party Wall Art Kit contains 21 pieces on 2 sheets that measure 17.25 in. x 39 in.","Bullet02 : Safe for walls: always removable and leaves no sticky residue,Bullet04 : Contains 21-pieces,Bullet01 : Peel and stick, repositionable,Bullet05 : Comes on two 17.25 in. x 39 in. sheets,MFG Brand Name : Wall Pops,Bullet03 : Sticks to most smooth, flat surfaces,Bullet06 : Tree decals designed in a fun retro-scandinavian style",27.15 / 27.15,,0.0,"https://images.homedepot-static.com/productImages/28817af4-4dae-4b63-93b9-9a9a56a2fba0/svn/multi-color-wall-pops-wall-decals-dwpk2865-64_1000.jpg,https://images.homedepot-static.com/productImages/eb5b713b-ea6a-484f-9110-70b81e70e31d/svn/multi-color-wall-pops-wall-decals-dwpk2865-c3_1000.jpg,https://images.homedepot-static.com/productImages/3fa615df-d244-48ad-88ab-bb003672125e/svn/multi-color-wall-pops-wall-decals-dwpk2865-1f_1000.jpg","Returnable : 90-Day,Wall Decor Type : Wall Decal,Lifestage : Adult,Number of pieces included : 21,Art Type : Nature & Flowers,Material : Vinyl,Removal Type : Peelable,Color/Finish : Multi-Color,Orientation : Horizontal,Color Family : Multi-Colored,Art Classification : Contemporary Looks,Style : Modern,Product Weight (lb.) : 0.55,Application Type : Peel & Stick,Features : Removable,Width (in.) x Height (in.) : 40 x 54,Product Height (in.) : 54,Product Width (in.) : 40,Product Depth (in.) : 0.125",
306797745,M601538,Multi Wine Party Placemat Set (4-Pack),"Fashion forward and functional, the MHF Home Wine Party 4-pack Placemat Set will protect any table top. The face is crafted from polypropylene, making clean up a breeze and the back is foam so the placemats will not slide around. Stain, spill and water resistant, these placemats will add style to any space. The digital images displayed have the most accurate color possible. Due to differences in computer monitors, we are not responsible for variations in color between the actual product and your screen.","Bullet01 : 18 in. wide x 13 in. high,Bullet04 : Rectangular,Bullet07 : Wipe clean with damp cloth,MFG Brand Name : Morgan Home,Bullet06 : Stain, spill and water resistant,Bullet05 : Indoor/outdoor use,Bullet02 : Set of 4,Bullet03 : Durable",19.99 / 19.99,"Product Highlight 2 : Indoor/outdoor use,Product Highlight 3 : Can be wiped clean with damp cloth,Product Highlight 1 : Stain, spill, & water resistant",0.0,"https://images.homedepot-static.com/productImages/bb07bc1e-2d81-4cb9-8f9c-954065b5b6ce/svn/multi-morgan-home-placemats-m601538-64_1000.jpg,https://images.homedepot-static.com/productImages/6c332e46-b3ed-4a54-9516-51587b875d26/svn/multi-morgan-home-placemats-m601538-c3_1000.jpg","Material : Polypropylene (100%),Returnable : 90-Day,Origin : Imported,Number of Pieces : 4,Color Family : Multi,Color : Multi,Occasion : Year Round,Kitchen Product Type : Placemats,Pattern : Vintage,Cleaning Instructions : No special cleaning required,Material : Polyester,Features : Water Resistant,Product Height (in.) : 13 in,Product Width (in.) : 18 in",
