Item #,Model #,Item Name,Description,Product Details,Price (New/Used),Highlights/Features,Average,Pictures,Specifications,Manual / Guides 
203694600,EAU0199,Electric Aerator Steel Cabinet,"This is a great cabinet to protect your electric aerator from the rain, sun; wind and snow making your investment last longer. Each powder coated steel cabinet includes: a 110 CFM circulating fan, 115 Volt outlet, lock with key, airline holes, ventilation louvers, post mount hardware and adjustable feet for mounting on a pad, concrete or stone base.","Bullet03 : Includes: 115-Volt outlet and brass lock with key,Bullet02 : Includes: 110 CFM circulating fan,Bullet01 : Great for protecting any of our LD electric aerators from the elements,MFG Brand Name : Outdoor Water Solutions,Bullet04 : UL approved for outdoor use",446.19 / 446.19,,0.0,https://images.homedepot-static.com/productImages/786cf96b-e3fc-4d13-8f55-37909eaea7ae/svn/outdoor-water-solutions-pond-accessories-eau0199-64_1000.jpg,"Returnable : 90-Day,Product Height (in.) : 12,Product Depth (in.) : 20,Product Width (in.) : 12,Manufacturer Warranty : 2 Year (parts only)","Installation Guide : https://images.homedepot-static.com/catalog/pdfImages/ef/efca28e7-f3f1-4c10-a083-3852d84588b1.pdf,Use and Care Manual : https://images.homedepot-static.com/catalog/pdfImages/84/84e014ee-c050-4389-94e1-e25f387c0712.pdf"
203694598,EAU0193,Pro 9 Electric Aeration Unit with Accessories,"This is the ideal compressor for ponds deeper than 8'. Our AerMaster Pro 8 aerator has a 3/4 HP high output compressor and aerates ponds up to 3 or 4 acres. Key features include: Maximum pressure up to 50 psi allowing you to aerate 10', 20', 30' or even 40' deep ponds or lakes; Oil-less piston and cylinder for less maintenance; Permanently lubricated sealed bearings; Die-Cast Aluminum components, Cylinder hard coated for less wear; Balanced components for smooth, low vibration operation. In addition, each of these rocking piston compressors comes in a nice, attractive powder coated steel cabinet that can be mounted to a post, wall or on the ground. This system includes: a 3/4 HP Compressor producing 7.2 CFM of air at up to 50 psi, a powder coated steel cabinet, 220 CFM circulating fans, a 3 valve manifold with 3 adjustable valves, 1 pressure relief valve, 1 oil filled pressure gauge, 3 double disc low psi air stations. Airline sold separately.","Bullet03 : Maximum pressure up to 50 psi allowing you to aerate 10 ft., 20 ft., 30 ft. or even 40 ft. deep ponds or lakes,MFG Brand Name : Outdoor Water Solutions,Bullet01 : Electric aerator for ponds that are up to 40 ft. deep and can aerate ponds up to 4 acres depending on depth & number of diffusers,Bullet02 : Includes: 3/4 HP compressor, a powder coated steel cabinet, 220 CFM circulating fans, a 3 valve manifold with 3 adjustable valves, 1 pressure relief valve, 1 oil filled pressure gauge, 3 double disc low psi air stations,Bullet04 : 3/4 HP rocking piston compressor producing 7.2 CFM of air at up to 50 psi",2244.34 / 2244.34,,0.0,https://images.homedepot-static.com/productImages/c151458b-4a0d-4d79-877a-1767287a5b0a/svn/outdoor-water-solutions-pond-accessories-eau0193-64_1000.jpg,"Returnable : 90-Day,Product Height (in.) : 12,Product Depth (in.) : 20,Product Width (in.) : 12,Manufacturer Warranty : 2 Year (parts only)","Installation Guide : https://images.homedepot-static.com/catalog/pdfImages/25/25478073-0c39-477d-bb4e-1e193a86136c.pdf,Use and Care Manual : https://images.homedepot-static.com/catalog/pdfImages/25/25478073-0c39-477d-bb4e-1e193a86136c.pdf"
203694590,EAU0187,Pro 3 Electric Aeration Unit with Accessories,"If your pond is deeper than 8 ft., then you should take a look at our new line of AerMaster Pro Series Electric Aerators. This is the ideal compressor for deeper ponds. Our AerMaster Pro 2 aerator has a 1/4 HP High Output Compressor and aerates ponds up to 1.5 acres. Key features include: Maximum pressure up to 50 psi allowing you to aerate 10 ft., 20 ft., 30 ft. or even 40 ft. deep ponds; Oil-less piston and cylinder for less maintenance; Permanently lubricated sealed bearings; Die-Cast Aluminum components; hard coated cylinder for less wear; Balanced components for smooth, low vibration operation. In addition, each of these rocking piston compressors comes in an attractive powder coated steel cabinet that can be mounted to a post, wall, or on the ground. Includes one 110 CFM re-circulating fan, 200 ft. of 3/8 in. weighted airline, 1 pressure relief valve, 1 oil filled pressure gauge, and 2 dual disc low psi air stations with bases.","Bullet23 : <a href=https://www.homedepot.com/c/electronics_recycling_programs style=color:#F96302; target=_blank>Click here for more information on Electronic Recycling Programs</a>,Bullet03 : Maximum pressure up to 50 psi allowing you to aerate 10 ft., 20 ft., 30 ft. or even 40 ft. deep ponds or lakes,MFG Brand Name : Outdoor Water Solutions,Bullet04 : 1/4 HP rocking piston compressor producing 3.5 CFM of air at up to 50 psi,Bullet01 : Electric aerator for ponds that are up to 40 ft. deep and can aerate ponds up to 1-1/2 acres depending on depth and number of diffusers with a 2-year manufacturer's warranty,Bullet02 : Includes: 1/4 HP compressor, powder coated steel cabinet, 110 CFM re-circulating fan, 200 ft. of 3/8 in. weighted airline, 1 pressure relief valve, 1 oil filled pressure gauge, and 2 dual disc low psi air stations with bases",1546.99 / 1546.99,,0.0,https://images.homedepot-static.com/productImages/95431ce5-a457-4caf-af9f-62de673cb5c2/svn/outdoor-water-solutions-pond-accessories-eau0187-64_1000.jpg,"Returnable : 90-Day,Product Height (in.) : 12,Product Depth (in.) : 20,Product Width (in.) : 12,Manufacturer Warranty : 2 Year (parts only)","Installation Guide : https://images.homedepot-static.com/catalog/pdfImages/25/25478073-0c39-477d-bb4e-1e193a86136c.pdf,Use and Care Manual : https://images.homedepot-static.com/catalog/pdfImages/25/25478073-0c39-477d-bb4e-1e193a86136c.pdf"
203694596,EAU0190,Pro 6 Electric Aeration Unit with Accessories,"If your pond is deeper than 8 ft., then you should take a look at our new line of AerMaster Pro Series Electric Aerators. This is the ideal compressor for deeper ponds. Our AerMaster Pro 6 aerator has a 1/2 HP High Output Compressor and aerates ponds up to 2.5 acres. Key features include: Maximum pressure up to 50 psi allowing you to aerate 10 ft., 20 ft., 30 ft. or even 40 ft. deep ponds; Oil-less piston and cylinder for less maintenance; Permanently lubricated sealed bearings; Die-Cast Aluminum components; hard coated cylinder for less wear; Balanced components for smooth, low vibration operation. In addition, each of these rocking piston compressors comes in an attractive powder coated steel cabinet that can be mounted to a post, wall, or on the ground. Includes 220 CFM circulating fans to keep your compressor cool, 300 ft. of 3/8 in. weighted airline, 1 pressure relief valve, 1 oil filled pressure gauge, a 3 valve manifold with 3 adjustable valves, and 3 single disc low psi air stations.","Bullet04 : 1/2 HP rocking piston compressor producing 5.0 CFM of air at up to 50 psi,Bullet03 : Maximum pressure up to 50 psi allowing you to aerate 10 ft., 20 ft., 30 ft. or even 40 ft. deep ponds or lakes,Bullet02 : Includes: 1/2 HP compressor, powder coated steel cabinet, 220 CFM circulating fans to keep your compressor cool, 300 ft. of 3/8 in. weighted airline, 1 pressure relief valve, 1 oil filled pressure gauge, a 3 valve manifold with 3 adjustable valves, and 3,MFG Brand Name : Outdoor Water Solutions,Bullet01 : Electric aerator for ponds that are up to 40 ft. deep and can aerate ponds up to 2-1/2 acres depending on depth and number of diffusers with a 2-year manufacturer's warranty",2173.05 / 2173.05,,2.0,https://images.homedepot-static.com/productImages/785703bb-181e-4c80-bdb7-5e9b4e082584/svn/outdoor-water-solutions-pond-accessories-eau0190-64_1000.jpg,"Returnable : 90-Day,Product Height (in.) : 12,Product Depth (in.) : 20,Product Width (in.) : 12,Manufacturer Warranty : 2 Year (parts only)","Installation Guide : https://images.homedepot-static.com/catalog/pdfImages/25/25478073-0c39-477d-bb4e-1e193a86136c.pdf,Use and Care Manual : https://images.homedepot-static.com/catalog/pdfImages/25/25478073-0c39-477d-bb4e-1e193a86136c.pdf"
206592545,97285.05,0.5 GPM/1.5 GPM Dual-Thread Dual Flow Faucet Aerator,The Bubble-Stream 1.5 GPM/0.5 GPM Dual-Thread Dual-Flow Spray Aerator can connect to most faucets with inside and outside threads. This aerator features design that switches from a 0.5 GPM spray to a 1.5 GPM stream. It has and attraction black and chrome finish.,"Bullet03 : Designed for easy spray to stream transition,MFG Brand Name : Bubble-Stream,Bullet02 : 1.5 GPM stream/0.5 GPM water-saving spray,Bullet04 : Fits most brands of faucets with 15/16 in. - 27 in. x 55/64 in. - 27 in. threads,Bullet06 : Lead free, complies with reduction of lead in drinking water act,Bullet01 : Plastic construction,Bullet05 : Meets California water efficiency requirements for January 1, 2016,Bullet07 : Automatically resets to spray default position",5.82 / 5.82,,0.0,"https://images.homedepot-static.com/productImages/51764069-82a5-4c38-b44f-286f9871b9a8/svn/chrome-and-black-bubble-stream-faucet-aerators-97285-05-64_1000.jpg,https://images.homedepot-static.com/productImages/7a42f40d-8bf4-4661-8339-6414fffac3ec/svn/chrome-and-black-bubble-stream-faucet-aerators-97285-05-c3_1000.jpg","Thread Type : Dual-Threaded,Flow Rate : 1.5,Color/Finish : Chrome and Black,Returnable : 90-Day,Plumbing Part Type : Aerator,Thread Size (In.) : .9375 in. x .8594 in,Application : Kitchen Sink,Color/Finish Family : Chrome,Material : Plastic,Flow Restrictor : Yes,Fits Faucet Brand : All Brands,Thread Pitch (Threads Per Inch) : 27,Tamper Resistant : No,Product Depth (in.) : 1.22,Product Width (in.) : 1.22,Product Height (in.) : 1.37,Manufacturer Warranty : Limited 1-year warranty","Warranty : https://images.homedepot-static.com/catalog/pdfImages/63/63000efe-aada-4f14-b0c9-5a4ca184550b.pdf,Product Brochure : https://images.homedepot-static.com/catalog/pdfImages/72/7239e1e2-98dd-48e4-889a-53b085a10d45.pdf,Installation Guide : https://images.homedepot-static.com/catalog/pdfImages/1e/1e4b4f31-fab7-4219-acf7-a20df1392f4f.pdf"
205158434,A-BOLF,Commander 0.5 GPM Aerator and 1.5 GPM Laminar Flow Control,"This flow kit includes a 0.5 GPM Boca spray outlet. It also contains a 1.5 GPM flow outlet. This kit is compatible with Commander faucet models SC-3002-8-LD, SC-3004-8-LD, SC-3004-FC-LD, SC-3044-LD, SC-3084-LD, SC-5724, and SC-7122.","Bullet01 : Features a 0.5 GPM boca spray outlet,MFG Brand Name : Speakman,Bullet02 : Includes washers,Bullet04 : Features 1.5 GPM laminar flow outlet,Bullet05 : Compatible with models SC-3002-8-LD, SC-3004-8-LD, SC-3004-FC-LD, SC-3044-LD, SC-3084-LD, SC-5724, and SC-7122,Bullet03 : Includes aerator keys,Bullet06 : 5 year limited warranty,Bullet22 : Click here to learn more about <a href=""https://ecooptions.homedepot.com/water-conservation/"" target=""_blank"" style=""color:#F96302;"">Eco Options and Water Conservation</a>",10.4 / 10.4,,0.0,https://images.homedepot-static.com/productImages/283013de-6b08-49d0-90c9-c5def6a1a7a6/svn/polished-chrome-speakman-faucet-aerators-a-bolf-64_1000.jpg,"Returnable : 90-Day,Plumbing Part Type : Aerator,Color/Finish Family : Chrome,Flow Rate : 0.5,Material : Metal,Application : Laundry/Utility,Thread Size (In.) : 13/16 -27,Thread Pitch (Threads Per Inch) : 1,Fits Faucet Brand : Speakman,Thread Type : Male,Flow Restrictor : Yes,Tamper Resistant : No,Color/Finish : Polished Chrome,Product Height (in.) : 0.47,Product Depth (in.) : 0.7,Product Width (in.) : 0.4,Manufacturer Warranty : 5 Year Limited",Warranty : https://images.homedepot-static.com/catalog/pdfImages/e1/e14a70b7-8773-4bc8-bbb2-9f998b097783.pdf
203694574,EAU0191,AerMaster Pro 7 Electric Aeration Unit,"If your pond is deeper than 8 ft., then you should take a look at our new line of AerMaster Pro Series Electric Aerators. This is the ideal compressor for deeper ponds. Our AerMaster Pro 7 aerator has a 3/4 HP High Output Compressor and aerates ponds up to 4 acres depending on depth and number of diffusers used. Key features include: Maximum pressure up to 50 psi allowing you to aerate 10 ft., 20 ft., 30 ft. or even 40 ft. deep ponds or lakes; Oil-less piston and cylinder for less maintenance; Permanently lubricated sealed bearings; Die-Cast Aluminum components, Cylinder hard coated for less wear; Balanced components for smooth, low vibration operation. In addition, each of these rocking piston compressors comes in a nice, attractive powder coated steel cabinet that can be mounted to a post, wall or on the ground with the included adjustable feet. This system includes: a 3/4 HP Compressor producing 7.2 CFM of air at up to 50 psi, 220 CFM Circulating Fans, 115 Volt Outlet, a 3 Port Manifold with 3 Adjustable Valves, 1 Pressure Relief Valve, 1 Oil Filled Pressure Gauge and 3 18 in. Lengths of High Heat Tubing. They also have a lock to keep people out. These systems all carry a 2-year Warranty and are designed to operate maintenance free. Airline and diffusers sold separately.","Bullet23 : <a href=https://www.homedepot.com/c/electronics_recycling_programs style=color:#F96302; target=_blank>Click here for more information on Electronic Recycling Programs</a>,Bullet05 : These systems all carry a 2 year warranty and are designed to operate maintenance free,Bullet03 : Maximum pressure up to 50 psi allowing you to aerate 10 ft., 20 ft., 30 ft. or even 40 ft. deep ponds or lakes,MFG Brand Name : Outdoor Water Solutions,Bullet01 : Electric aerator for ponds that are up to 40 ft. deep and can aerate ponds up to 4 acres depending on depth and number of diffusers with a 2-year manufacturer's warranty,Bullet02 : Includes: 3/4 HP compressor, powder coated steel cabinet, two 220 CFM circulating fans, 115-Volt outlet, 3 port manifold with 3 adjustable valves, three 18 in. lengths of high temperature tubing, pressure relief valve, and oil filled pressure gauge,Bullet04 : 3/4 HP rocking piston compressor producing 7.2 CFM of air at up to 50 psi",2003.26 / 2003.26,,0.0,https://images.homedepot-static.com/productImages/1e3f12a0-6a74-4f57-bf27-d468dd6deb5b/svn/outdoor-water-solutions-pond-accessories-eau0191-64_1000.jpg,"Returnable : 90-Day,Product Height (in.) : 12,Product Depth (in.) : 20,Product Width (in.) : 12,Manufacturer Warranty : 2 Year (parts only)","Installation Guide : https://images.homedepot-static.com/catalog/pdfImages/25/25478073-0c39-477d-bb4e-1e193a86136c.pdf,Use and Care Manual : https://images.homedepot-static.com/catalog/pdfImages/25/25478073-0c39-477d-bb4e-1e193a86136c.pdf"
202327202,48CP,Professional Grade 48 in. Core Plug Aerator,"This professional grade core plug aerator easily handles large aerating jobs at your home, farm or estate. This aerator is gentler on your lawn and more effective than standard tow-behind aerators due to the unique spring assisted design. The springs allow the plugger tines to articulate creating more defined holes and pulling out a perfect plug every time. Heavy-duty heat treated steel tines resist damage from rocks and roots providing years of worry-free use. Engage and disengage transport wheels quickly with the innovate foot lever. Enclosed weight tray holds up to 200 lbs. of additional weight for increased effectiveness.","Bullet06 : 200 lb. weight tray,Bullet03 : Foot lever raises aerator into/out of transport mode,Bullet01 : 48 in. coring path; 40 core points; aeration depth up to 2.5 in.,MFG Brand Name : Ohio Steel,Bullet07 : 10 in. pneumatic turf tires,Bullet02 : Spring assisted tines for professional results,Bullet05 : 11 Gauge powder coated steel frame,Bullet08 : Assembled dimension: 58.5 in. W x 45 in. D x 31.75 in. H,Bullet04 : 3/4 in. solid steel axle",456.33 / 456.33,"Product Highlight 1 : Spring-assisted tines provide professional results,Product Highlight 3 : 11 Gauge powder-coated steel frame is corrosion resistant,Product Highlight 2 : Weight tray holds up to 200 lbs. weight for added effectiveness",3.8372,"https://images.homedepot-static.com/productImages/0a0a8ce1-a115-4bed-90b5-8b239953b764/svn/ohio-steel-core-aerators-48cp-64_1000.jpg,https://images.homedepot-static.com/productImages/8a11ca66-e832-496c-8bd4-6244af3c93de/svn/ohio-steel-core-aerators-48cp-66_1000.jpg","Product Weight (lb.) : 116 lb,Aerator Type : Plug,Refurbished : No,Returnable : 90-Day,Material : Steel,Fits brands/models : Fits all lawn and garden tractors, zero turn mowers and ATV's with a rear pin hitch,Included : Weight Tray,Wheels,Application Type : Lawn Care,Features : Adjustable Height,Assembly Required : Yes,Assembled Height (in.) : 31.75 in,Assembled Width (in.) : 58.5 in,Assembled Depth (in.) : 45 in,Working Width (in.) : 48,Maximum Penetration (in.) : 2.5,Manufacturer Warranty : 2 year limited",Instructions / Assembly : https://images.homedepot-static.com/catalog/pdfImages/b3/b3c28ffe-db53-4d07-a621-25a3282debdb.pdf
206864759,RP90087,Mandouri 1.2 GPM LED Bathroom Sink Faucet Aerator in Brushed Nickel,"The Mandouri Bathroom Sink Faucet Aerator repairs your faucet for a dazzling, like new-appearance. Featured in a brushed nickel finish, this water-saving aerator boasts easy, time-saving installation. WaterSense certified with a 1.2 GPM aerator.","Bullet03 : 1.2 GPM aerator,Bullet02 : WaterSense certified,Bullet01 : Durable brushed nickel finish,Bullet04 : Easy to install,MFG Brand Name : Glacier Bay,Bullet22 : Click here to learn more about <a href=""https://ecooptions.homedepot.com/water-conservation/"" target=""_blank"" style=""color:#F96302;"">Eco Options and Water Conservation</a>,Bullet18 : Compatible Glacier Bay faucet models: 67513-6404, 67513W-6404, <a href=""https://www.homedepot.com/p/t/300687494"" target=""_blank"" style=""color:#F96302;""> 67513W-6B04</a>, <a href=""https://www.homedepot.com/p/t/302871345"" target=""_blank"" style=""color:#F96302;"">HD67816W-5004</a>, <a href=""https://www.homedepot.com/p/t/301852682"" target=""_blank"" style=""color:#F96302;"">HD67817W-6004</a>,Bullet06 : Lead free, complies with reduction of lead in drinking water act",19.98 / 19.98,"Product Highlight 2 : Easy to install,Product Highlight 3 : Brushed nickel finish offers a sleek, contemporary look,Product Highlight 1 : Repairs and upgrades your broken or worn out faucet",3.875,"https://images.homedepot-static.com/productImages/fb9d50b9-6055-4db1-9c84-736a73fefb86/svn/brushed-nickel-glacier-bay-faucet-aerators-rp90087-64_1000.jpg,https://images.homedepot-static.com/productImages/d757d69e-b803-4d43-90e2-60f7743fb68f/svn/brushed-nickel-glacier-bay-faucet-aerators-rp90087-e1_1000.jpg,https://images.homedepot-static.com/productImages/68666709-e5f3-42fa-a078-454fe3b2da06/svn/brushed-nickel-glacier-bay-faucet-aerators-rp90087-40_1000.jpg","Fits Faucet Brand : Glacier Bay,Thread Size (In.) : 1/2,Returnable : 90-Day,Plumbing Part Type : Aerator,Flow Rate : 1.2,Thread Type : Female,Application : Bathroom Sink,Material : Brass,Color/Finish Family : Nickel,Flow Restrictor : Yes,Color/Finish : Brushed Nickel,Thread Pitch (Threads Per Inch) : 27,Tamper Resistant : No,Product Width (in.) : 1.30,Product Height (in.) : 1.87,Product Depth (in.) : 1.30,Manufacturer Warranty : Limited lifetime warranty",Warranty : https://images.homedepot-static.com/catalog/pdfImages/6f/6f72e759-54ca-4c5d-a50f-4afaf39180c7.pdf
203710584,RP18454,2.2 GPM Aerator with 55/64 in. -27 Female Thread in Chrome,"Included with applicable lavatory faucets, we know that sometimes little parts like this 2.2 GPM Aerator in Chrome get lost or misplaced. That's why Delta has made it available for the handy DIYer to order. Just another way Delta is more than a faucet.","MFG Brand Name : Delta,Bullet03 : 2.2 GPM at 60 psi,Bullet02 : For use with Neo style lavatory faucets,Bullet04 : 55/64 in. - 27 female thread,Bullet01 : Genuine Delta repair part,Bullet05 : Lifetime limited warranty covers parts and finish defects",12.35 / 12.35,,5.0,https://images.homedepot-static.com/productImages/0179f415-bdc3-4e63-8576-461403a2cf0f/svn/chrome-delta-faucet-aerators-rp18454-64_1000.jpg,"Color/Finish : Chrome,Returnable : 90-Day,Plumbing Part Type : Aerator,Thread Pitch (Threads Per Inch) : 0,Flow Rate : 2.2 gal (US)/min,Flow Restrictor : No,Color/Finish Family : Chrome,Material : Metal,Thread Type : Female,Application : Bathroom Sink,Thread Size (In.) : 55/64,Tamper Resistant : No,Fits Faucet Brand : Delta,Product Depth (in.) : 0.75,Product Height (in.) : 0.5,Product Width (in.) : 0.75,Manufacturer Warranty : Faucet and Finish Lifetime Limited Warranty","Use and Care Manual : https://images.homedepot-static.com/catalog/pdfImages/08/081b68d6-554d-4581-9235-a838baeb273b.pdf,Warranty : https://images.homedepot-static.com/catalog/pdfImages/52/5235b9a2-233d-4ea9-9f8f-408134cb6b84.pdf"
206864762,RP90090,Edgewood 4 in. Centerset 1.5 GPM Bathroom Sink Faucet Aerator in Chrome,"The Edgewood Bathroom Sink Faucet Aerator repairs your faucet for like-new style and operation. Featured in a polished chrome finish for a highly-reflective shine, this water-saving aerator boasts easy, time-saving installation. WaterSense certified with a 1.5 GPM aerator.","Bullet20 : Compatible Glacier Bay faucet models: 462EC-05101, 65415W-6001, 462EC-05104, 65415W-6004, 67392-6104, 67392W-6104,  <a href=""https://www.homedepot.com/p/t/300687600"" target=""_blank"" style=""color:#F96302;""> 67392W-6A04</a>, <a href=""https://www.homedepot.com/p/t/304367704"" target=""_blank"" style=""color:#F96302;""> HD67392W-6A01</a>, <a href=""https://www.homedepot.com/p/t/300687604"" target=""_blank"" style=""color:#F96302;""> 65415W-6A04</a>,Bullet01 : Includes wrench,Bullet02 : WaterSense certified,Bullet04 : Easy to install,Bullet18 : Compatible Glacier Bay faucet models: 462EC-05101, 65415W-6001, 462EC-05104, 65415W-6004, 67392-6104, 67392W-6104,  <a href=""https://www.homedepot.com/p/t/300687600"" target=""_blank"" style=""color:#F96302;""> 67392W-6A04</a>, <a href=""https://www.homedepot.com/p/t/304367704"" target=""_blank"" style=""color:#F96302;""> HD67392W-6A01</a>, <a href=""https://www.homedepot.com/p/t/300687604"" target=""_blank"" style=""color:#F96302;""> 65415W-6A04</a>,Bullet03 : 1.5 GPM aerator,MFG Brand Name : Glacier Bay,Bullet19 : <br /><br /><center><img src=https://inlinecontent.homedepot-static.com/26F/XIAMEN LOTA INTERNATIONA/ClickInstall-700(.jpg""></center><br />,Bullet22 : Click here to learn more about <a href=""https://ecooptions.homedepot.com/water-conservation/"" target=""_blank"" style=""color:#F96302;"">Eco Options and Water Conservation</a>,Bullet21 : <br /><br /><center><img src=https://inlinecontent.homedepot-static.com/26F/XIAMEN LOTA INTERNATIONA/ClickInstall-700(.jpg""></center><br />,Bullet06 : Lead free, complies with reduction of lead in drinking water act",7.99 / 7.99,"Product Highlight 2 : Easy to install,Product Highlight 3 : Polished chrome finish produces a highly-reflective shine,Product Highlight 1 : Repairs and upgrades your broken or worn out faucet",3.3333,https://images.homedepot-static.com/productImages/f82b4bf8-82d9-474f-a192-1cff8bb94b73/svn/gray-glacier-bay-faucet-aerators-rp90090-64_1000.jpg,"Fits Faucet Brand : Glacier Bay,Thread Size (In.) : 1/2,Returnable : 90-Day,Plumbing Part Type : Aerator,Flow Rate : 1.2,Material : Plastic,Color/Finish Family : Gray,Color/Finish : Gray,Application : Bathroom Sink,Thread Type : Male,Flow Restrictor : Yes,Thread Pitch (Threads Per Inch) : 25,Tamper Resistant : No,Product Depth (in.) : 0.9448818898,Product Width (in.) : 0.9448818898,Product Height (in.) : 1.7716535433,Manufacturer Warranty : Limited lifetime warranty",Warranty : https://images.homedepot-static.com/catalog/pdfImages/9b/9b22251c-3ad4-4a3d-9ac3-2dbe6d535c4d.pdf
203673083,97209.05,0.5 GPM Regular-Size Water-Saving PCA Spray Aerator Insert with Washers,This 0.5 GPM Water Saving PCA Faucet Aerator Insert by NEOPERL is and can save you up to 75% water compared to using the standard 2.2 GPM aerator. Use when you need to replace the insert only in your original faucet housing. This insert has a economical spray stream and a pressure compensating design that helps to maintain a constant and comfortable water flow regardless of pressure fluctuations.,"Bullet09 : Easy installation,Bullet02 : Ultra water saving 0.5 GPM,Bullet06 : Insert fits both 15/16 in. - 27 in. and 55/64 in. - 27 in.,Bullet07 : Keep original housing and replace insert only,Bullet11 : OEM quality,Bullet04 : Saves up to 75% water,Bullet10 : Lead free, complies with reduction of lead in drinking water act,Bullet01 : Constructed of plastic for durability and reliability,Bullet08 : Comes with a male and female washer,Bullet03 : Pressure compensating,Bullet05 : Spray water stream,MFG Brand Name : NEOPERL",3.81 / 3.81,,5.0,"https://images.homedepot-static.com/productImages/a586e223-fe5d-457b-a68f-97ef7e34942d/svn/lime-green-white-neoperl-faucet-aerators-97209-05-64_1000.jpg,https://images.homedepot-static.com/productImages/afd74793-963f-4b1d-9a91-ee2e900c1d9d/svn/lime-green-white-neoperl-faucet-aerators-97209-05-1d_1000.jpg,https://images.homedepot-static.com/productImages/4f4409e8-8b1d-435d-8772-f38216409af3/svn/lime-green-white-neoperl-faucet-aerators-97209-05-31_1000.jpg","Thread Type : Dual-Threaded,Application : Bathroom Sink,Returnable : 90-Day,Plumbing Part Type : Aerator,Color/Finish Family : Pewter,Flow Restrictor : Yes,Flow Rate : 0.5 gal (US)/min,Fits Faucet Brand : All Brands,Color/Finish : Lime Green/White,Thread Pitch (Threads Per Inch) : 27,Material : Plastic,Thread Size (In.) : 15/16 inx55/64 in,Product Depth (in.) : 0.822,Product Height (in.) : 0.568,Product Width (in.) : 0.822,Manufacturer Warranty : Limited 1-year warranty","Warranty : https://images.homedepot-static.com/catalog/pdfImages/63/63000efe-aada-4f14-b0c9-5a4ca184550b.pdf,Product Brochure : https://images.homedepot-static.com/catalog/pdfImages/72/7239e1e2-98dd-48e4-889a-53b085a10d45.pdf,Installation Guide : https://images.homedepot-static.com/catalog/pdfImages/46/464eac07-c2f8-423a-b75d-c81e8fd955e6.pdf"
203242841,PA500,40 in. Tow Plug Aerator,Precision 40 in. swath tow-behind plug aerator comes with 7-in. rubber tires. Constructed tough steel reinforced hitch and includes pin. The Precision 40 in. plug aerator offers 32 plugging spoons with up to 2 1/2 in. penetration depth is perfect for ae,"Bullet01 : 40 in. swath 125 lbs.,Bullet03 : 7 in. rubber wheels,Bullet02 : Powder coated steel frame,MFG Brand Name : Precision,Bullet04 : Engagement easily reached from the seat of a lawn tractor",193.03 / 193.03,,1.0,https://images.homedepot-static.com/productImages/ca3e8d4d-d356-4d36-b816-6f2d9c8fc040/svn/precision-aerators-pa500-64_1000.jpg,"Garden Center Tool Type : Aerator,Returnable : 90-Day,Product Weight (lb.) : 90,Handle Material : No Handle,Number of tines : 32,Tine length (in.) : 5,Handle Length (in.) : 0,Head Width (in.) : 40,Product Depth (in.) : 35,Product Height (in.) : 16.5,Product Width (in.) : 46,Manufacturer Warranty : NA",Instructions / Assembly : https://images.homedepot-static.com/catalog/pdfImages/e2/e25c3c24-9d6a-4fb9-b43a-18c9f5ae561c.pdf
205506648,M922890-0020A,1.0 GPM Pressure Compensating Laminar Flow 15/16-27 Male Aerator in Polished Chrome,The 1.0 GPM Pressure Compensating Laminar Flow 15/16-27 Male Aerator in Polished Chrome is engineered to function flawlessly. Our superb design is durable and reliable. Once you confirm that this kit will work with your tub spout you can install it easily and with confidence.,"MFG Brand Name : American Standard,Bullet01 : 1.0 GPM,Bullet04 : Easy to install,Bullet02 : Check the repair part information for your tub spout to confirm compatibility,Bullet03 : Polished chrome finish",5.21 / 5.21,,5.0,https://images.homedepot-static.com/productImages/8f43e00e-4330-4bb8-83f3-e6f72b9174ad/svn/polished-chrome-american-standard-faucet-aerators-m922890-0020a-64_1000.jpg,"Flow Rate : 1.0,Returnable : 90-Day,Fits Faucet Brand : American Standard,Thread Pitch (Threads Per Inch) : 1,Plumbing Part Type : Aerator,Thread Type : Male,Flow Restrictor : No,Color/Finish Family : Chrome,Thread Size (In.) : 0.8,Color/Finish : Polished Chrome,Application : Tub & Shower,Material : Metal,Product Height (in.) : 0.6,Product Width (in.) : 0.8,Product Depth (in.) : 0.8,Manufacturer Warranty : Limited 1-year",
